applicant_id,annual_income,self_reported_debt,self_reported_expenses,requested_amount,age,province,employment_status,months_employed,credit_score,total_credit_limit,credit_utilization,num_open_accounts,num_credit_inquiries,payment_history,estimated_debt,total_monthly_debt,DTI,approved,approved_amount,interest_rate
A00800,60899,7385.390394759076,3476.7174146891134,47654.07002841266,67,MB,Unemployed,342,632,51753.908727381626,0.6015705605953655,16,8,Late >60,934.0088365839703,8319.399231343046,1.9210209689214124,0,3806.1875,11.75
A00801,95917,8668.55213027066,7628.554778963717,28599.971305510404,96,BC,Full-time,290,785,71291.7575226828,0.9695336481646462,0,6,On Time,2073.5927326510805,10742.144862921741,1.4512727464896176,0,26377.175000000003,6.75
A00802,46354,6262.592746624267,6079.711675981625,35246.226022813,68,QC,Unemployed,322,703,43444.981542589914,0.1196300789797774,15,6,On Time,155.91979719645008,6418.512543820718,1.935340896018926,0,11588.5,7.75
A00803,62954,6690.535153169479,1025.8456033102082,40270.08872822361,54,QC,Unemployed,320,612,64453.32177428269,0.8655713314655792,20,10,Late >60,1673.668426366358,8364.203579535837,1.824628695501327,0,3934.625,11.75
A00804,47617,1262.8347258456895,8522.36524975911,36328.92258220029,70,QC,Unemployed,41,567,91938.99214833463,0.39118975989658844,3,3,Late >60,1078.9677679092406,2341.80249375493,0.8648180703247005,0,2976.0625,11.75
A00805,48283,9457.764972463472,6013.676269900664,35291.605863038625,41,AB,Part-time,197,530,43608.025990339964,0.3870362879616457,15,0,Late <30,506.33665513908437,9964.101627602557,2.739560459000571,0,6035.375,9.75
A00806,51406,1325.7407748448236,9608.555767847798,47969.146389526875,84,AB,Part-time,283,731,97277.89889020093,0.34881088362434365,2,6,Late >60,1017.9476960703164,2343.68847091514,0.8830322209705357,0,6425.75,9.75
A00807,67048,7746.729371817983,6701.854674112075,30226.34920905688,89,QC,Full-time,181,641,57867.838293857254,0.12473653144295849,0,7,Late <30,216.54700292633288,7963.276374744315,1.5875313538389253,0,9219.1,9.75
A00808,47227,2648.163217783188,1751.74863704181,32178.830919133725,63,ON,Unemployed,10,781,28072.66701167151,0.47850503709894743,16,8,On Time,402.9873770965882,3051.1505948797762,1.0205642168557278,0,11806.75,6.75
A00809,112417,9335.931437012516,4737.833623078222,42614.168771470875,46,QC,Part-time,441,536,24403.151498365893,0.7873779693470139,4,0,Late <30,576.4351161735262,9912.366553186042,1.1945657631493636,0,10000.0,9.75
A00810,38360,7199.595393694795,6484.975975472042,33824.65252506193,38,MB,Full-time,423,722,47093.961143945206,0.875432407147698,2,8,Late <30,1236.827392990923,8436.422786685718,2.956567996591525,0,10549.0,7.75
A00811,54647,7538.1371297836895,282.6470104997769,36913.698478858605,67,QC,Unemployed,499,675,40700.71653838984,0.9628592581273628,18,6,Late >60,1175.6718519421838,8713.808981725873,2.156653416163734,0,6830.875,9.75
A00812,48157,2190.5917305988332,149.10264154807896,12474.26562363548,75,QC,Full-time,387,618,87497.06617626018,0.7852924857004524,10,6,On Time,2061.32365767157,4251.915388270403,1.1527653359585024,0,6621.587500000001,9.75
A00813,123696,4430.399766351608,1294.030005985679,19192.079281638475,100,ON,Full-time,575,625,79011.07371335651,0.6230917056547689,14,2,Late >60,1476.9343405700995,5907.334106921708,0.6289383474360557,0,5500.0,11.75
A00814,66196,6178.131945892864,2516.6443504547074,8217.765939882758,77,AB,Unemployed,453,690,90763.70294960466,0.4975337797059971,1,0,On Time,1354.740245658875,7532.872191551739,1.4102492905459343,0,8217.765939882758,7.75
A00815,100510,7699.736182066009,4295.491235206755,25782.506674405467,44,AB,Part-time,594,676,67140.27985694958,0.8748972516013959,6,6,Late 30-60,1762.2253895578122,9461.96157162382,1.2220201100614048,0,15000.0,7.75
A00816,28547,1039.5937591238958,4874.4047375978835,23330.64263333207,37,MB,Unemployed,1,590,54836.57980724005,0.7395136068581604,17,9,On Time,1216.5719076305236,2256.1656667544194,1.2426181157057687,0,3568.375,9.75
A00817,68570,9623.653164545283,1380.2760893789678,49860.97789969339,31,QC,Unemployed,241,731,41645.43424685896,0.16125817597151415,0,7,On Time,201.4700029257031,9825.123167470987,1.9812079634467181,0,15000.0,7.75
A00818,93612,8902.20670554556,6733.915791158308,30949.22398796158,92,BC,Unemployed,59,800,66648.70675385997,0.6825504927962065,7,5,On Time,1364.7332291723092,10266.93993471787,1.4351258369897086,0,23403.0,6.75
A00819,62520,2703.4859049558436,5961.380616965348,39535.79633652674,80,MB,Part-time,367,655,69441.98225889224,0.43103859793001187,15,6,On Time,897.9652401106101,3601.4511450664536,0.9189107553094542,0,7815.0,9.75
A00820,102215,8227.602430323319,2944.640988411602,17366.718867125055,32,AB,Unemployed,39,738,51435.80509934932,0.5957996774218147,14,8,Late <30,919.3630825837098,9146.965512907029,1.1350154570958213,0,15000.0,7.75
A00821,46325,5183.239230398234,136.59883435292008,41745.72123579703,91,ON,Part-time,314,664,94927.6337461912,0.8983530838174291,3,7,Late >60,2558.3559754614694,7741.595205859703,2.329791734812809,0,5790.625,9.75
A00822,121391,4618.064815620187,776.4791535329074,31139.163357896487,29,AB,Full-time,556,921,71196.36706796126,0.6525705487339041,12,4,On Time,1393.8195697619979,6011.8843853821845,0.6866465506786249,0,27500.000000000004,6.75
A00823,189387,3144.3410581140542,3916.947755108394,35152.62424832348,85,AB,Part-time,297,681,86998.49604812263,0.9387242851762801,11,10,Late <30,2450.0280304255602,5594.3690885396145,0.42129276978816826,0,15000.0,7.75
A00824,50045,5809.685866315925,1539.7435116568392,15427.108119523265,30,ON,Full-time,449,750,69631.25978951648,0.8663696752640758,8,3,Late >60,1809.7923579621568,7619.478224278081,1.9380057471149035,0,6881.187500000001,8.75
A00825,48018,7298.891177035977,3768.1960614797085,27883.28119308328,53,QC,Full-time,394,796,45322.9428265364,0.12890125116344775,12,10,Late <30,175.26552110249852,7474.156698138476,2.0768849516258836,0,13204.95,6.75
A00826,124093,4109.329049627582,6281.826045103551,32067.811697266825,57,QC,Unemployed,561,615,78929.53263029602,0.011651913778953915,10,3,On Time,27.590403264640162,4136.919452892223,0.4930773343034879,1,10000.0,9.75
A00827,132175,6292.191930082921,5472.374278792835,29865.63911501247,50,AB,Part-time,87,750,38420.36247069319,0.38441140864888135,11,3,Late >60,443.07676974479347,6735.268699827715,0.6928303724557372,0,12500.0,8.75
A00828,46196,6993.129211553038,2311.7588313739425,45844.49185980376,32,MB,Full-time,532,766,67728.74919988867,0.8653299883587092,3,1,On Time,1758.231532700688,8751.360744253725,2.630538271724263,0,12703.900000000001,6.75
A00829,48630,7111.218170152859,3438.224912587524,45015.36056013512,83,BC,Full-time,387,722,52189.30744155214,0.23012599271016876,2,9,Late 30-60,360.3034855153015,7471.521655668161,2.1769234972170795,0,13373.250000000002,7.75
A00830,52114,519.6609813118025,6140.311984486506,48578.21883596666,45,MB,Part-time,380,756,31990.78950434961,0.691399921899496,4,9,Late <30,663.552880944316,1183.2138622561185,0.6080271160920563,0,13028.5,6.75
A00831,30634,8597.478056850669,8608.550280434487,33703.97229434248,78,MB,Part-time,554,615,53059.246042231425,0.47599536922301067,5,6,On Time,757.6786623169954,9355.156719167664,4.060694347978562,0,3829.25,9.75
A00832,37902,4582.53314765048,7532.134387388773,48623.79237615855,61,AB,Full-time,430,894,44822.46635632716,0.7460777604290668,3,7,Late >60,1003.2313594810729,5585.764507131553,2.230323976069751,0,5211.525000000001,8.75
A00833,36316,2624.1608169621445,5534.000268334149,41791.42200156354,83,AB,Full-time,534,440,28977.766536673713,0.1649768789779572,0,6,Late >60,143.41984448916952,2767.580661451314,1.328777394481183,0,1000.0,13.75
A00834,40872,2417.645074796816,3622.929983164862,14270.774876658004,73,BC,Part-time,215,595,85906.25829278868,0.23909103898338824,4,10,Late <30,616.1824965119447,3033.8275713087605,1.0164271337664417,0,5109.0,9.75
A00835,58968,4830.141128439504,3650.5127754180544,21944.347808013557,99,BC,Part-time,276,546,59886.60451476662,0.24252446949666673,1,9,Late 30-60,435.71900969701386,5265.860138136518,1.2055739870526914,0,7371.0,9.75
A00836,67454,8868.315394689593,8794.173102643961,12681.22966726148,53,BC,Full-time,193,852,47708.50178171363,0.5484658135082107,13,7,On Time,784.9944672289645,9653.309861918557,1.7849936404547813,0,12681.22966726148,6.75
A00837,130268,3783.4758168264693,392.435760405464,1205.6608806976951,50,AB,Unemployed,178,666,60397.13997623607,0.2896244578050269,10,10,Late >60,524.7746675577505,4308.25048438422,0.40019838893405757,1,1205.6608806976951,9.75
A00838,36421,7497.257467835433,9879.82644420261,10214.388904198522,37,AB,Part-time,142,585,80366.64940067651,0.8117223728346883,8,10,Late 30-60,1957.0622204487183,9454.319688284151,3.2159747471217504,0,4552.625,9.75
A00839,98150,968.187309872186,6643.754108515623,1198.9687280569076,57,MB,Full-time,537,619,21463.631457539963,0.3467942191041695,7,8,Late >60,223.30389931371778,1191.4912091859037,0.15007155631514343,0,1198.9687280569076,10.75
A00840,53911,4760.567021510617,6811.376990723905,36272.08460617401,38,AB,Full-time,217,527,63740.140845889684,0.6608511487903874,6,7,Late <30,1263.6823590620186,6024.249380572636,1.5831452398414847,0,7412.762500000001,9.75
A00841,58534,9916.861403927356,379.97837304742154,21851.18058833878,46,QC,Unemployed,510,742,58332.06266271743,0.9485018860968052,14,4,Late >60,1659.8421436651352,11576.703547592491,2.5077197454968374,0,7316.75,9.75
A00842,84078,7704.37802792337,6055.292748912721,16316.161626815056,21,QC,Part-time,58,752,91445.61532120589,0.6069237176808208,8,3,Late 30-60,1665.0153844906947,9369.393412414065,1.4071045830612312,0,16316.161626815056,6.75
A00843,34225,2105.28488440613,4847.78060090447,38324.32366366421,50,BC,Full-time,345,710,64477.73270302511,0.2421535222138428,9,4,Late >60,468.40530235200623,2573.6901867581364,1.305508802337962,0,4705.9375,9.75
A00844,72642,5014.414736979107,1057.78906894067,41791.85195636261,76,AB,Unemployed,556,608,30985.82740312539,0.8304566731354773,17,10,Late 30-60,771.9716141864885,5786.386351165595,1.1629870174042247,0,9080.25,9.75
A00845,65207,2336.2476364856657,2779.2201076935908,48789.67739384412,72,QC,Part-time,418,832,51094.65722281122,0.012542520696833925,18,0,Late <30,19.225673871442343,2355.473310357108,0.702838093856015,0,16301.75,6.75
A00846,76751,4095.6092726250927,8903.144562136513,32458.665649086815,60,MB,Unemployed,223,758,69685.54976420684,0.2565371614310422,1,4,Late <30,536.3079938781376,4631.91726650323,0.876446259093823,0,19187.75,6.75
A00847,69333,7800.840237349647,5499.884158659529,23614.918968462534,33,ON,Full-time,349,505,23674.70456446279,0.387490488547784,13,5,Late <30,275.21168513724416,8076.051922486891,1.5204014523890386,0,9533.2875,9.75
A00848,204791,7712.248152904037,4134.165751739088,15957.95077876436,80,MB,Unemployed,76,660,90771.92779180905,0.19597886136786968,20,8,Late >60,533.6813715841566,8245.929524488194,0.5112334847440243,0,7500.0,9.75
A00849,43618,2281.003779023851,726.8215584081095,11893.592251497088,49,ON,Full-time,598,564,25422.587257036343,0.604018092539011,9,8,Late <30,460.67107987204975,2741.674858895901,0.852441458051487,0,5997.475,9.75
A00850,46009,9222.233181548601,7141.215274023056,11433.371573647459,79,MB,Full-time,207,827,22447.290227709884,0.5580006169402517,4,9,Late <30,375.76805387096994,9598.001235419571,2.592797682878305,0,11433.371573647459,6.75
A00851,43937,5925.681827648268,7028.508233960326,21050.27936127014,44,QC,Unemployed,158,635,20161.24592801762,0.4064965684387696,4,2,Late <30,245.86431855567838,6171.546146203947,1.858038881227772,0,5492.125,9.75
A00852,45449,3799.2429096201454,6140.436069725635,49597.53140910856,87,AB,Unemployed,523,542,74699.55933062838,0.2943794466543951,1,10,Late 30-60,659.7004482323262,4458.943357852471,1.5701650553699473,0,5681.125,9.75
A00853,43625,5019.355807808606,5102.626462206492,1041.83117443276,75,ON,Full-time,224,665,56473.606977813455,0.433907243362022,12,7,Late <30,735.1292137935986,5754.485021602205,1.591492939415983,0,1041.83117443276,7.75
A00854,108728,6050.712534377437,4337.844022073727,10663.088964319038,38,AB,Unemployed,357,838,28225.415538328067,0.29120225671273536,6,7,Late >60,246.5791410424752,6297.291675419912,0.7303198084411909,0,10663.088964319038,8.75
A00855,122070,5598.905318457854,5932.710929879923,10231.256137775117,84,AB,Part-time,383,766,88496.68181244488,0.22125850827835225,20,8,Late >60,587.4193141621662,6186.324632620021,0.6383152928732636,0,10231.256137775117,8.75
A00856,45104,4864.050355361782,2333.954517284067,36138.854791082325,39,QC,Part-time,543,627,36217.621927392516,0.35127013230934645,14,0,Late <30,381.6650653909517,5245.715420752734,1.6840761966526794,0,5638.0,9.75
A00857,39573,5049.328040894001,9412.590641776476,18271.75165230503,78,BC,Unemployed,565,662,46105.93271768553,0.6023355819507898,20,4,Late >60,833.1373144467321,5882.465355340733,1.950001638968959,0,4946.625,9.75
A00858,75948,1764.1191042788619,5887.945291802295,23405.77942499921,81,BC,Unemployed,503,779,34217.71790786217,0.648390856719063,14,4,Late <30,665.5936628774994,2429.712767156361,0.4948469189297421,1,18987.0,6.75
A00859,45523,8127.329043046794,3111.9244435437654,8282.582393025343,69,ON,Part-time,449,819,94140.50381780855,0.2973471610636259,5,6,Late <30,839.7723465397443,8967.101389586538,2.429254362333932,0,8282.582393025343,6.75
A00860,82336,5417.603199410154,4496.7985088515725,20844.854904970438,57,QC,Full-time,241,524,80645.34265376287,0.9473980363295809,6,10,Late >60,2292.097178079034,7709.700377489188,1.2147851765407551,0,5500.0,11.75
A00861,66407,1310.798617047031,8056.847888768923,6056.790783385966,29,AB,Full-time,368,695,77916.2717315418,0.2619592299176039,3,7,On Time,612.3265962253637,1923.1252132723948,0.3803506744964791,1,6056.790783385966,7.75
A00862,28119,7661.57101582778,1616.1606073029743,27119.121106540573,75,MB,Part-time,470,644,23519.682405823456,0.7121321101782967,3,10,Late >60,502.47363187147243,8164.044647699252,3.8312678036468446,0,1757.4375,11.75
A00863,130073,9324.439783773509,2928.356224602604,5798.979903759941,21,MB,Full-time,287,631,61816.13633914925,0.08148005689799998,0,6,Late 30-60,151.10346918385213,9475.54325295736,0.890224349410269,0,5798.979903759941,9.75
A00864,147272,9473.06899236962,6795.0802273655545,39734.91067748466,55,ON,Unemployed,398,814,66036.19493957923,0.6648445460983803,10,5,Late 30-60,1317.1141215200612,10790.183113889681,0.9763347086382386,0,25000.0,6.75
A00865,44165,3690.1773241117276,3154.892064822239,28763.484159483985,43,ON,Unemployed,103,544,50601.6672066146,0.45994874865888524,4,3,On Time,698.2252053520721,4388.4025294637995,1.4268240609301446,0,5520.625,9.75
A00866,49426,1355.1687356075404,7925.016818614659,36474.42581490233,39,ON,Part-time,310,760,45740.500023811794,0.5691078446433954,1,8,Late 30-60,780.938321443881,2136.107057051421,0.784285153117426,0,12356.5,6.75
A00867,69219,5183.996266330651,1304.5348717736083,21507.302945981508,98,QC,Part-time,126,451,88155.42881750294,0.18407265951386542,4,1,Late >60,486.8101269906905,5670.806393321342,1.0949638940234538,0,1730.4750000000001,13.75
A00868,70921,1126.0922934922069,7626.861704546085,19693.073368869136,60,MB,Part-time,39,607,21841.327308362565,0.4335639685796311,4,5,Late >60,284.0883764058104,1410.1806698980172,0.338569315880615,1,5000.0,11.75
A00869,83397,9339.874185126173,683.5171485056624,5812.235563394316,19,QC,Part-time,71,683,70028.38786216534,0.7662778565571535,19,9,Late 30-60,1609.8360884751912,10949.710273601364,1.6006442448294103,0,5812.235563394316,7.75
A00870,163931,1835.79627355146,125.92612667494785,26668.92474509831,41,QC,Full-time,246,548,51539.75311662133,0.7670848328015827,12,5,Late <30,1186.0608870629496,3021.8571606144096,0.27977075010588787,1,11000.0,8.75
A00871,54919,2527.6585995116407,8982.235188321622,26210.60607799751,42,AB,Full-time,246,900,73276.05449146323,0.23755596123159606,11,10,Late 30-60,522.2149067993507,3049.8735063109916,0.8382217495549993,0,15102.725,6.75
A00872,40253,4066.365268849704,5813.392169322986,23937.000178030663,65,QC,Full-time,311,608,35833.403663602934,0.352599275113029,9,3,On Time,379.0449646985686,4445.410233548273,1.5393198734670788,0,5534.7875,9.75
A00873,30104,3831.6446855912577,3518.2689708681146,37285.399869440014,25,QC,Unemployed,33,600,39092.74837029503,0.0038135553921014864,12,2,Late 30-60,4.472470840188156,3836.117156431446,1.975024907991488,0,3763.0,9.75
A00874,41632,7946.62892397889,2325.946369638504,41792.71560158537,56,AB,Unemployed,128,610,66948.30453414409,0.089962174338176,8,10,On Time,180.68445132437904,8127.313375303269,2.704005047084213,0,5204.0,9.75
A00875,59014,4563.1682055096235,6168.8578326081615,37788.6940724769,65,BC,Part-time,9,738,98395.0837028641,0.12673035264875487,4,2,On Time,374.08930969703164,4937.257515206655,1.2344701265559281,0,14753.5,7.75
A00876,147175,1707.682600033369,5090.021835367382,8049.421397535348,53,AB,Part-time,167,770,97974.68663890538,0.29365132589590004,5,1,Late >60,863.1118990724966,2570.7944991058657,0.22930066718113207,1,8049.421397535348,7.75
A00877,46318,2672.098954860741,9915.977755299851,31480.915954823296,96,ON,Full-time,215,636,39918.47870485486,0.7590154867424669,16,2,Late 30-60,908.9623063255262,3581.061261186267,1.1724570335068782,0,6368.725,9.75
A00878,67103,5091.13385187522,9832.159866537457,4935.8321787871355,80,BC,Full-time,407,711,28188.082426056848,0.5102501321559869,4,3,Late <30,431.48918349358075,5522.623035368801,1.0140884313486576,0,4935.8321787871355,7.75
A00879,59509,1474.539174261349,6350.2456614160965,35036.49208458335,91,MB,Full-time,525,719,67227.45903439974,0.7926081365522494,10,9,On Time,1598.5509309119477,3073.0901051732967,0.8316425820048996,0,16364.975000000002,7.75
A00880,108694,6116.556756460141,4428.705061058905,19710.115731495207,21,QC,Part-time,17,535,53598.608645890265,0.7549057075970432,5,3,Late 30-60,1213.8568675812837,7330.413624041425,0.8745708608739706,0,10000.0,9.75
