applicant_id,self_reported_expenses,annual_income,self_reported_debt,requested_amount,age,province,employment_status,months_employed,credit_score,total_credit_limit,credit_utilization,num_open_accounts,num_credit_inquiries,payment_history,estimated_debt,DTI,approved_amount,interest_rate,approved
APP00758,1271.026137707404,64111.324853082646,720.7560092564183,4306.348188594244,96,ON,Full-time,181,717.0,50000.0,53.199405590784096,12,7,On Time,797.9910838617614,0.308451751864885,15000.0,8.75,1
APP00759,3567.2316930890634,46883.361728981596,436.2025469119208,10475.92713544783,85,ON,Part-time,352,769.0,24825.86801595985,39.98978624929562,10,8,On Time,297.83434662343774,0.268320701145651,23441.680864490798,6.75,1
APP00760,5924.829939015965,74833.31322536418,428.1157802614851,11270.232999490987,57,ON,Part-time,225,698.0,50000.0,16.599123643772394,19,4,On Time,248.98685465658593,0.1627953510777395,15000.0,7.75,1
APP00761,8355.717050906487,51033.32435765428,288.0020494871934,9217.948303343075,78,BC,Full-time,234,703.0,50000.0,10.70342450127267,17,8,On Time,160.55136751909004,0.17049844396377964,15000.0,7.75,1
APP00762,436.6092871300853,62914.27782411056,719.8628608067511,3544.611435376541,29,ON,Part-time,266,742.0,50000.0,41.28170421231967,20,3,On Time,619.2255631847951,0.27569451330468836,15000.0,7.75,1
APP00763,2366.3313147000886,356615.74284507,1353.9348711486518,4674.007907092533,67,ON,Part-time,314,750.0,50000.0,34.72688264598266,17,10,On Time,520.90323968974,0.1849553663746486,25000.0,6.75,1
APP00764,8897.489902953801,58930.11298193447,569.3626564164534,1393.902238595038,33,ON,Full-time,499,816.0,48160.70244039028,36.45127078560559,16,9,On Time,526.6556417638926,0.23169859505010829,25000.0,6.75,1
APP00765,91.65550183816484,85622.8497513259,647.0690768725644,10145.985576698908,79,ON,Part-time,218,803.0,50000.0,41.008767443913655,4,3,Late <30,615.1315116587049,0.21955543321186557,25000.0,5.75,0
APP00766,2013.991027938874,49117.59193194256,311.8867069028658,10345.723051621879,61,BC,Full-time,211,716.0,50000.0,35.69536657023802,5,4,On Time,535.4304985535704,0.2828368862893414,15000.0,6.75,1
APP00767,9590.241759729659,60019.747846113125,739.968847939761,7959.81340962812,33,ON,Part-time,99,607.0,50000.0,44.11035089060353,7,2,Late <30,661.6552633590529,0.327975755804957,10000.0,10.75,0
APP00768,6134.018465221711,103173.32868584903,1115.337708817654,4877.806363902365,97,ON,Full-time,388,774.0,50000.0,46.875370930137414,3,4,Last 30-60,703.1305639520613,0.2285244632945072,25000.0,5.75,0
APP00769,2616.7136663750643,50253.49358749566,335.76839207055104,1844.921304039126,97,ON,Full-time,345,762.0,50000.0,31.457919741838253,0,4,On Time,471.8687961275738,0.20607160196337818,25000.0,5.75,1
APP00770,669.9109439584761,104470.50193126498,1173.173088767643,9283.633709064005,91,ON,Part-time,253,737.0,50000.0,15.71183584017428,14,10,On Time,235.67753760261417,0.19381849687128186,15000.0,7.75,1
APP00771,281.9134044722216,75000.57398382816,786.8384896056697,8991.788129709152,23,ON,Full-time,524,781.0,50000.0,39.24940263472189,6,9,On Time,588.7410395208283,0.2632512929897114,25000.0,6.75,1
APP00772,2447.4507963692727,51235.372017052745,340.3226541713018,11038.62773912791,47,BC,Part-time,118,690.0,50000.0,27.437239746872265,15,3,On Time,411.558596203084,0.25366227430246896,15000.0,7.75,1
APP00773,8814.858195889105,73324.33222062423,566.1572442031801,9035.852231058983,80,BC,Full-time,600,592.0,50000.0,28.84792652957539,5,10,On Time,432.71889794363085,0.20783578994063465,10000.0,8.75,0
APP00774,4159.136542975095,81201.72744350291,464.17170592978255,10115.64436468402,78,ON,Part-time,209,650.0,50000.0,22.694347936361893,6,4,On Time,340.4152190454284,0.16374867246808392,10000.0,9.75,0
APP00775,7203.33369165993,73091.57994227999,372.1899048932348,9205.500796943994,87,ON,Full-time,409,488.0,50000.0,6.960079669573879,20,4,On Time,104.40119504360818,0.12358569199455426,0.0,0.0,0
APP00776,9182.850353799578,37867.86146980556,385.86152725092893,7937.55907143548,40,ON,Part-time,481,755.0,50000.0,33.872079702075574,5,8,On Time,508.08119553113363,0.35874309802082616,14200.448051177085,6.75,1
APP00777,4080.404616028166,48765.78955156581,311.90268095041716,5696.630336101101,31,BC,Full-time,329,714.0,26861.17425976985,33.869609313391756,12,0,Late <30,272.93324336320194,0.18596680369893934,15000.0,7.75,0
APP00778,1912.7737103739705,56312.390751270286,619.464156823142,10923.290395065056,68,ON,Full-time,183,788.0,50000.0,36.25739277656139,1,6,On Time,543.8608916484208,0.3177326496918187,23228.861184898997,6.75,1
APP00779,5171.179308569195,59313.69105962412,739.2506088404097,8160.654290982168,65,ON,Full-time,417,780.0,50000.0,38.344376821020234,4,0,Late <30,575.1656523153034,0.31545551026007435,24466.89756209495,6.75,0
APP00780,9080.836870598545,73066.63370246804,351.0972394165243,5381.908541625,47,BC,Part-time,83,680.0,50000.0,50.370084964380034,2,10,On Time,755.5512744657004,0.20826564014892734,15000.0,6.75,1
APP00781,8043.744141377006,63974.23897214277,518.7431801699455,1918.1622470015295,98,ON,Full-time,254,654.0,47204.67314587747,36.98797528831562,20,0,On Time,523.8015851438195,0.20634986527052032,10000.0,9.75,0
APP00782,658.2984336315378,40632.44471464006,440.88320796832454,4197.7534149482035,35,ON,Unemployed,0,656.0,50000.0,41.15108223924576,8,2,On Time,617.2662335886864,0.349695535866832,7618.583383995012,10.75,0
APP00783,6925.728000775818,67981.08748624774,730.2023638603921,6980.994083131813,38,ON,Full-time,5,873.0,50000.0,26.560519313328367,2,4,Late <30,398.4077896999255,0.23619039215722187,25000.0,5.75,0
APP00784,5718.975224589538,72845.87512628065,764.8799637937183,4031.98907017814,96,ON,Part-time,303,707.0,50000.0,21.46737824140573,11,8,On Time,322.01067362108597,0.19897082283815817,15000.0,7.75,1
APP00785,9074.631763464255,71744.22189863122,507.5873419092863,3433.588827096923,24,BC,Part-time,536,698.0,44198.000720518125,19.10356966091595,2,8,On Time,253.3018756912894,0.14449613243571302,15000.0,6.75,1
APP00786,1224.8141685029723,83881.44254883345,666.7548922230288,6801.328654966319,40,BC,Part-time,428,743.0,50000.0,20.449011942415904,16,10,On Time,306.73517913623857,0.16845632052492157,15000.0,7.75,1
APP00787,5340.361132046566,77893.83675500793,710.760720655464,2868.0238048530805,27,ON,Part-time,227,593.0,50000.0,30.010326665346387,14,10,On Time,450.1548999801958,0.1921008983603956,10000.0,9.75,0
APP00788,8794.626935118924,69611.11199912052,855.0220253597255,9804.510696576139,50,ON,Full-time,563,688.0,50000.0,28.891756931669427,16,0,Late <30,433.3763539750414,0.27280708291263245,15000.0,7.75,0
APP00789,4100.23786741743,59389.67991980734,409.5647294962265,6328.049664769238,51,ON,Full-time,390,651.0,50000.0,29.11647858853157,6,2,On Time,436.7471788279735,0.20936029283196145,10000.0,9.75,0
APP00790,4819.949177328671,36850.968699661586,437.03525717807184,7312.490513589152,95,ON,Full-time,564,634.0,50000.0,50.52566613459337,8,10,On Time,757.8849920189006,0.4605452766676285,0.0,0.0,0
APP00791,704.6067766695829,68996.49124122795,442.35773222182155,2621.215943570834,88,ON,Full-time,12,699.0,50000.0,28.125828183708595,17,0,On Time,421.8874227556289,0.16398775352005188,15000.0,7.75,1
APP00792,2781.436404489108,64552.348038908814,801.0271095925891,4570.339691923041,67,ON,Full-time,337,723.0,50000.0,30.445712679033537,1,0,On Time,456.68569018550306,0.25929151138453826,15000.0,6.75,1
APP00793,3245.0664916894734,65801.57914100413,641.7099883719088,5510.9865158726825,48,ON,Full-time,129,619.0,50000.0,30.156948928166017,16,8,On Time,452.35423392249027,0.2296711721896882,10000.0,9.75,0
APP00794,9451.22448744887,41353.026590543945,332.03429889634594,9890.341135681532,34,ON,Full-time,11,690.0,50000.0,17.191746151975178,20,1,On Time,257.8761922796277,0.2572834343735779,15000.0,7.75,1
APP00795,2826.6736054115904,43853.44258145763,406.88336006526526,9471.754753947678,83,ON,Full-time,490,726.0,39671.66600021602,46.53335948557959,13,0,On Time,553.8167686139693,0.3406399218903797,15000.0,8.75,1
APP00796,4608.68735269652,83189.07607138205,535.5512849066622,3452.752222664495,100,ON,Part-time,272,756.0,50000.0,24.778998063170445,16,5,On Time,371.6849709475566,0.14581032081666112,25000.0,6.75,1
APP00797,6713.0442356427975,59937.57715084673,386.68421093968465,7777.969897677085,32,ON,Full-time,357,698.0,50000.0,37.55493993351639,10,1,On Time,563.3240990027457,0.23691596419946898,15000.0,7.75,1
APP00798,1621.833724078774,74412.23633617166,380.4663810134505,3678.0199354919737,74,ON,Full-time,92,746.0,40155.340198169695,20.476850296700512,0,4,On Time,246.67646695530033,0.11892938296359531,15000.0,6.75,1
APP00799,4864.423871418745,61170.53986266779,313.014901778926,11870.7187125927,55,ON,Part-time,9,691.0,50000.0,41.412762039101516,0,2,On Time,621.1914305865228,0.2531273184719522,15000.0,6.75,1
APP00800,7385.390394759076,61196.930182088545,432.2909031666865,11473.362659439577,67,ON,Full-time,123,822.0,50000.0,18.221314017691466,19,9,On Time,273.31971026537195,0.20585571663642244,25000.0,6.75,1
APP00801,8668.55213027066,80371.15376433839,845.8095983012194,7195.911925726826,96,BC,Full-time,281,763.0,50000.0,44.27287736853019,14,4,On Time,664.0931605279528,0.25767157032403715,25000.0,6.75,1
APP00802,6262.592746624267,51953.898992646406,479.6951844013287,8687.928290835573,68,ON,Full-time,458,666.0,34946.39971578494,11.614806357168899,1,7,On Time,121.76869967371928,0.19912308785651778,15000.0,6.75,1
APP00803,6690.535153169479,62427.53343922332,313.4822315835374,9815.734204295095,54,ON,Part-time,451,680.0,50000.0,16.06086459591792,11,5,Late <30,240.91296893876878,0.16317169938695306,15000.0,7.75,0
APP00804,1262.8347258456895,52798.75439217122,594.9700346860518,8930.982620493944,70,ON,Full-time,407,751.0,29487.58581008796,66.9840608205613,12,10,On Time,592.5594724063357,0.3307939368940148,17423.588949416506,7.75,1
APP00805,9457.764972463472,53240.60290549806,488.64563734624033,8698.11560190663,41,BC,Full-time,56,677.0,50000.0,42.12330596548883,9,10,On Time,631.8495894823325,0.31136507541159636,15000.0,8.75,1
APP00806,1325.7407748448236,55280.40738680243,672.9724284828737,11544.094087444808,84,BC,Full-time,379,565.0,50000.0,23.31557747006218,1,10,On Time,349.7336620509327,0.2971820891791744,10000.0,8.75,0
APP00807,7746.729371817983,64832.71372982074,632.2191618288941,7561.017169380117,89,ON,Full-time,502,743.0,50000.0,27.616074433563714,1,7,Last 30-60,414.2411165034557,0.2356756125409111,15000.0,6.75,0
APP00808,2648.163217783188,52538.46665464636,295.6054338564793,7999.329390009612,63,BC,Part-time,23,689.0,46618.53287896621,39.04990731839033,16,5,Late <30,546.1348164728888,0.24706928867342393,15000.0,7.75,0
APP00809,9335.931437012516,88402.21480280772,717.3717163844703,10341.956254819994,46,BC,Part-time,245,774.0,50000.0,29.80611990439282,8,3,Late <30,447.0917985658923,0.20018351882488683,25000.0,6.75,0
APP00810,7199.595393694795,46376.27414255452,443.8586619659532,8368.799546442475,38,ON,Part-time,418,723.0,50000.0,49.72367052069749,13,3,On Time,745.8550578104623,0.37280555184082187,15000.0,8.75,1
APP00811,7538.1371297836895,57346.32106757743,252.45030962566528,9062.258842192748,67,BC,Full-time,231,771.0,44927.613556441895,19.40449540359558,10,9,On Time,261.5393012251485,0.16444452473745294,25000.0,6.75,1
APP00812,2190.5917305988332,53157.05686004259,228.09261824580562,3575.855548163067,75,ON,Part-time,210,900.0,50000.0,29.498577143761906,19,9,Late <30,442.4786571564286,0.1755959387808371,25000.0,6.75,0
APP00813,4430.399766351608,93621.82705166233,491.04882389863707,5083.93616526578,100,ON,Full-time,162,822.0,50000.0,34.279877432355654,11,2,On Time,514.1981614853348,0.14839681388013093,25000.0,6.75,1
APP00814,6178.131945892864,64337.11101425053,402.99931835820297,2620.3148028308233,77,BC,Full-time,377,691.0,32696.848755337636,31.78282503037827,6,7,On Time,311.7594669106913,0.14797709443523313,15000.0,7.75,1
APP00815,7699.736182066009,82658.98649088308,640.2965703642311,6563.41986568286,44,BC,Full-time,170,753.0,50000.0,24.061227514860853,0,9,Late <30,360.91841272291276,0.17393645336163566,25000.0,5.75,0
APP00816,1039.5937591238958,38841.9976179655,319.61800441383684,6013.0014074827095,37,ON,Part-time,339,729.0,26129.966019206393,27.10630803687813,15,8,On Time,212.48607237293,0.22012074436100573,15000.0,7.75,1
APP00817,9623.653164545283,65712.24369568183,349.38521435916886,11968.790957074025,31,ON,Part-time,474,741.0,50000.0,29.97076446646932,14,7,On Time,449.56146699703976,0.2114693417740401,15000.0,7.75,1
APP00818,8902.20670554556,79206.5838413356,774.5028207496267,7723.2951809709675,92,BC,Full-time,227,594.0,50000.0,53.349335885392115,12,8,On Time,800.2400382808817,0.273680539195315,10000.0,9.75,0
APP00819,2703.4859049558436,62168.931585991166,567.8811013867737,9650.893055138657,80,BC,Part-time,363,804.0,50000.0,22.285327021404097,5,9,Late <30,334.27990532106145,0.23002250827753143,25000.0,5.75,0
APP00820,8227.602430323319,83497.30020899589,552.7967280517479,4674.161378334196,32,ON,Part-time,479,535.0,50000.0,48.02785678519619,1,8,On Time,720.4178517779428,0.20313558656030906,10000.0,8.75,0
APP00821,5183.239230398234,51934.517748277634,222.30565277373663,10146.998644770762,91,ON,Full-time,555,718.0,50000.0,47.470237775246034,8,2,Late>60,712.0535666286904,0.2862302528156159,14281.99238077635,9.75,0
APP00822,4618.064815620187,92570.86117944296,445.6113748563675,7765.934631364517,29,ON,Part-time,475,579.0,50000.0,44.01135375639063,0,10,On Time,660.1703063458594,0.17354399037702264,10000.0,8.75,0
APP00823,3144.3410581140542,120884.9930647411,898.2709729457807,8666.915647582822,85,ON,Full-time,195,663.0,50000.0,17.66956354116917,8,3,On Time,265.04345311753747,0.14129018261797274,15000.0,7.75,1
APP00824,5809.685866315925,54397.52289768881,296.454872850304,4238.738557443999,30,BC,Part-time,12,736.0,50000.0,25.640072470588578,9,2,On Time,384.6010870588286,0.17829152657981595,15000.0,7.75,1
APP00825,7298.891177035977,53065.09829526003,387.7376548954438,7035.022308651349,53,ON,Part-time,495,789.0,46866.61314314122,35.50373829792865,1,4,On Time,499.18199038330476,0.24829208270092598,25000.0,5.75,1
APP00826,4109.329049627582,93801.9391578768,881.8809668937942,7974.406707549695,57,BC,Full-time,62,801.0,50000.0,41.59963095826687,18,8,On Time,623.994464374003,0.22325009246008704,25000.0,6.75,1
APP00827,6292.191930082921,97421.00356063129,850.1910099187837,7480.041433982391,50,BC,Part-time,529,704.0,50000.0,37.065506441791506,13,2,On Time,555.9825966268726,0.20084886707827648,15000.0,7.75,1
APP00828,6993.129211553038,86092.3568198942,315.91540500782696,11067.130825670232,32,ON,Full-time,271,,43782.88161666012,39.75626790362073,2,5,On Time,522.1931913433351,0.2708210344280618,25000.0,5.75,1
APP00829,7111.218170152859,53469.64666599058,375.99075380351184,10880.999309418088,83,ON,Part-time,538,714.0,50000.0,16.518544716982316,15,3,On Time,247.77817075473473,0.21324971375473797,15000.0,7.75,1
APP00830,519.6609813118025,55736.47629971494,517.4347790789686,11680.824636645577,45,ON,Full-time,557,663.0,50000.0,17.406387949651013,18,0,On Time,261.09581924476515,0.24306280103226588,15000.0,7.75,1
APP00831,8597.478056850669,40521.594626984326,459.53346493725013,8341.708066076882,78,ON,Part-time,65,749.0,46512.296766248655,19.182959863368225,8,7,On Time,267.6730566060059,0.28946277337505844,15000.0,7.75,1
APP00832,4582.53314765048,46042.94749177402,480.8470046319973,11691.05543138253,61,ON,Full-time,480,646.0,50000.0,28.18175555644479,1,2,On Time,422.7263333466719,0.3269047884853778,9496.357920178394,9.75,0
APP00833,2624.1608169621445,44877.11407308273,393.94627640659644,10157.258000350997,83,ON,Part-time,490,709.0,50000.0,34.61456819232574,3,7,On Time,519.218522884886,0.32565798343949154,15000.0,7.75,1
APP00834,2417.645074796816,48174.55207846801,346.1714912857991,3979.153543739552,73,ON,Full-time,68,681.0,36086.15234042849,19.67518922806526,10,4,On Time,213.00056274321616,0.16902201624690977,15000.0,7.75,1
APP00835,4830.141128439504,60025.21474971014,432.70740586631644,5701.792365064268,99,ON,Part-time,362,595.0,45623.540172469526,47.72488080177468,7,7,On Time,653.213404945826,0.2512893130672504,10000.0,9.75,0
APP00836,8868.315394689593,65068.11249257336,747.9673393207225,3622.3168640791077,53,ON,Full-time,572,746.0,50000.0,43.59020513791231,15,0,On Time,653.8530770686846,0.27856777111538594,15000.0,7.75,1
APP00837,3783.4758168264693,96575.04107142185,433.97892086346803,1046.1687691362172,50,ON,Full-time,19,731.0,50000.0,48.85298520074506,4,5,On Time,732.7947780111759,0.14887806397878328,15000.0,6.75,1
APP00838,7497.257467835433,44955.089205631004,557.436604302863,3068.5362846159946,37,BC,Full-time,545,812.0,45480.82047390904,63.206847925223464,1,2,On Time,862.4097909626275,0.4035767724241353,0.0,0.0,0
APP00839,968.187309872186,81488.90740561613,790.6973336688267,1044.6664491556323,57,ON,Part-time,91,570.0,50000.0,20.442675177470928,14,4,On Time,306.64012766206395,0.16620825936774392,10000.0,9.75,0
APP00840,4760.567021510617,56881.692047350545,559.8759238679327,8918.22307485539,38,BC,Full-time,238,662.0,50000.0,34.625840100424185,5,3,On Time,519.3876015063627,0.2841287245461305,15000.0,6.75,1
APP00841,9916.861403927356,59759.67324921698,267.9214580509733,5680.877274933195,46,BC,Full-time,462,810.0,50000.0,22.723371497698885,7,10,On Time,340.85057246548325,0.15646638739437793,25000.0,6.75,1
APP00842,7704.37802792337,74263.2366844022,684.1681850232175,4438.321997856441,21,BC,Part-time,24,762.0,46532.63485672796,7.621809509728883,1,8,On Time,106.39886365912525,0.14926093984460784,25000.0,5.75,1
APP00843,2105.28488440613,43308.70177158182,355.4121609637838,9378.929802047067,50,BC,Part-time,227,777.0,50000.0,24.64978297394483,3,2,On Time,369.7467446091725,0.2788890246425705,21654.35088579091,5.75,1
APP00844,5014.414736979107,68026.21256826821,343.40703908124135,10157.354520816096,76,ON,Full-time,381,836.0,50000.0,67.43676805271603,3,6,On Time,1011.5515207907406,0.29277170658252616,25000.0,5.75,1
APP00845,2336.2476364856657,63758.71295172052,413.32755152890667,11728.294925148679,72,ON,Full-time,6,658.0,50000.0,58.46475686088751,11,3,On Time,876.9713529133127,0.30906792364647945,9563.806942758078,10.75,0
